station;to station;azimuth;distance m
Wright 2;Tamarack;72.999713888888900;11241.740
Island 2;Bachelor 2;94.990302777777800;9204.400
Island 2;Wright 2;124.996425000000000;16796.930
Cromwell;Island 2;38.848122222222200;9076.890
Cromwell;Bachelor 2;67.159669444444400;16126.810
Cromwell;Wright 2;97.550394444444400;19614.340
Sawyer;Island 2;77.320227777777800;18168.490
Sawyer;Cromwell;104.329138888889000;12403.620
Mahtowa;Island 2;106.882441666667000;16441.390
Mahtowa;Cromwell;139.724877777778000;15511.430
Mahtowa;Sawyer;192.794325000000000;8991.880
Atkinson;Mahtowa;105.203550000000000;6795.470
Atkinson;Sawyer;156.636261111111000;11490.740
Cloquet;Atkinson;24.885588888888900;19722.840
Cloquet;Mahtowa;42.695486111111100;21906.310
Cloquet;Sawyer;60.260036111111100;14789.900
Carlton;Atkinson;63.611158333333300;13176.220
Carlton;Cloquet;163.807902777778000;12527.370
Annie;Carlton;60.289791666666700;14223.230
Annie;Atkinson;61.943450000000000;27387.130
Annie;Cloquet;107.498805555556000;16589.920
Dedham;Atkinson;101.975113888889000;33151.630
Dedham;Carlton;121.634419444444000;24203.340
Dedham;Annie;157.319977777778000;21380.230
Superior;Dedham;23.094744444444400;14193.620
Superior;Annie;115.835516666667000;15324.940
Superior;Minnesota nb;182.358611111111000;12219.640
Superior;Minnesota sb;209.108394444444000;8375.450
Duluth;Minnesota nb;270.438752777778000;6870.300
Duluth;Minnesota sb;295.310372222222000;11556.060
Duluth;Superior;332.512038888889000;13822.920
Duluth;Dedham;358.130838888889000;25337.890
Duluth;Annie;52.965002777777800;9295.280
Minnesota nb;Minnesota sb;323.870458333333000;6056.690
Corpus;Rogers 2;87.804852777777800;20803.890
Corpus;Kaleta;135.880108333333000;17580.740
Portland;Corpus;34.089391666666700;12783.310
Portland;Rogers 2;67.864386111111100;30178.270
Portland;Kaleta;96.008477777777800;19503.560
McGloins Bluff;Corpus;77.035063888888900;18855.870
McGloins Bluff;Portland;119.549144444444000;12875.150
Mustang;Corpus;114.270786111111000;24597.730
Mustang;Portland;143.613483333333000;25699.010
Laguna Madre nb;Corpus;134.513752777778000;18791.920
Laguna Madre nb;Portland;165.306391666667000;24560.890
Laguna Madre sb;Corpus;148.222461111111000;21456.510
Laguna Madre sb;Laguna Madre nb;202.536805555556000;5486.855
Padre;Laguna Madre sb;98.163919444444400;6422.300
Padre;Laguna Madre nb;144.582719444444000;7336.310
Padre;McGloins Bluff;181.782222222222000;23400.960
Padre;Mustang;207.828344444444000;10240.320
Miller 3;Renfrow;306.642541666667000;24762.760
Fowler;Renfrow;338.542494444444000;26328.600
Rutherford;Sand Hill;1.746166666666670;30590.700
Miller 3;Sand Hill;42.812044444444400;24976.440
Renfrow;Sand Hill;84.640186111111100;37012.850
Sand Hill;Vicar;317.899025000000000;29795.140
Renfrow;Vicar;33.489411111111100;30756.550
Vicar;Hahn;293.015444444444000;26625.470
Renfrow;Hahn;348.244119444444000;36882.730
Sand Hill;McCoy;351.614580555556000;37543.200
Vicar;McCoy;44.097575000000000;20888.290
Hahn;McCoy;83.456413888888900;39310.840
McCoy;Enid;291.551975000000000;22994.500
Hahn;Enid;53.664330555555600;21980.240
Enid;Garber;276.401066666667000;21653.680
Hahn;Garber;346.183913888889000;15943.120
Enid;Mitchell;309.015347222222000;39367.140
Garber;Mitchell;338.073716666667000;24136.990
McCoy;Waukomis;334.782386111111000;31271.910
Enid;Waukomis;22.254391666666700;21420.180
Mitchell;Waukomis;97.502308333333300;39015.830
Waukomis;Parnell;337.519994444444000;21910.340
Mitchell;Parnell;63.448013888888900;33977.800
Parnell;Wingard;300.122444444444000;34197.950
Mitchell;Wingard;1.542825000000000;32465.020
Waukomis;Burson;7.318347222222220;40067.500
Parnell;Burson;34.719144444444400;23702.970
Wingard;Burson;87.109263888888900;43142.200
Burson;Eichoff;338.386155555556000;27384.490
Wingard;Eichoff;50.112841666666700;43169.870
Eichoff;Edmonds;276.623283333333000;35485.660
Wingard;Edmonds;356.218830555556000;31978.000
Burson;Caddo;3.773666666666670;35213.380
Eichoff;Caddo;52.103863888888900;15733.320
Edmonds;Caddo;83.560486111111100;47988.830
Caddo;Yukon;303.625050000000000;25719.610
Eichoff;Yukon;339.433930555556000;25565.420
Edmonds;Yukon;53.159019444444400;32920.420
Yukon;Smith;294.938202777778000;26191.920
Edmonds;Smith;4.870450000000000;30964.210
Caddo;Carson;355.414947222222000;37362.490
Yukon;Carson;38.840733333333300;29473.140
Smith;Carson;74.399294444444500;43882.060
Caddo;Elreno eb;345.566852777778000;18873.190
Eichoff;Elreno eb;15.473700000000000;28999.120
Yukon;Elreno eb;76.562738888888900;17192.260
Carson;Elreno eb;185.193402777778000;19042.980
Caddo;Elreno wb;28.112688888888900;15695.200
Elreno eb;Elreno wb;110.155530555556000;12886.671
Carson;Elreno wb;156.091930555556000;25599.320
Carson;Lanier;309.810452777778000;35642.550
Smith;Lanier;23.338219444444400;37845.920
Lanier;Purcell;288.078197222222000;20336.050
Smith;Purcell;353.986338888889000;41319.320
Lanier;Table Hill;341.093252777778000;46404.200
Purcell;Table Hill;6.640777777777780;37834.610
Lanier;Osaria;28.468375000000000;47031.390
Table Hill;Osaria;93.997447222222200;37541.760
Carson;Kechi;23.093791666666700;40938.280
Lanier;Kechi;71.312850000000000;45901.030
Osaria;Kechi;141.525877777778000;33958.510
Osaria;Velma;325.218544444444000;35183.590
Table Hill;Velma;33.573841666666700;31639.960
Velma;Arbuckle Mt.;269.570663888889000;34648.600
Table Hill;Arbuckle Mt.;326.757625000000000;31286.870
Velma;Lone tree;330.278555555556000;25311.996
Arbuckle Mt.;Lone tree;45.027666666666700;31353.270
Velma;Monument 2;44.533263888888900;30168.060
Lone tree;Monument 2;90.887308333333300;33710.130
Osaria;Duncan;28.302027777777800;27635.390
Velma;Duncan;97.960033333333400;33485.490
Monument 2;Duncan;155.204158333333000;28766.970
Monument 2;Benton;351.128713888889000;16469.440
Lone tree;Benton;63.219347222222200;34976.290
Benton;Grady;286.022925000000000;18165.030
Lone tree;Grady;33.488647222222200;24977.710
Benton;Blue;335.246111111111000;35769.790
Grady;Blue;5.268197222222220;27580.970
Monument 2;Cube;28.708252777777800;39530.210
Benton;Cube;49.497055555555600;28319.070
Blue;Cube;111.192633333333000;39135.040
Cube;Myers;19.524916666666700;35326.040
Blue;Myers;68.471422222222200;52053.840
Myers;Queen;270.209269444444000;35295.120
Cube;Queen;324.937383333333000;40886.830
Blue;Queen;34.074511111111100;23432.340
Myers;Jones;306.802680555556000;19270.976
Queen;Jones;60.325866666666700;22911.020
Jones;Bowie nwb;212.879080555556000;13226.310
Myers;Bowie nwb;271.078363888889000;22596.650
Queen;Bowie nwb;88.874133333333300;12705.700
Jones;Bowie seb;249.307294444444000;12984.960
Bowie nwb;Bowie seb;322.738833333333000;8196.028
Queen;Bowie seb;48.820794444444500;10296.370
Jones;Spradling;340.240622222222000;14649.740
Bowie nwb;Spradling;5.155708333333330;24994.310
Queen;Spradling;30.792950000000000;29265.660
Myers;Indian;7.132183333333330;33731.540
Jones;Indian;41.912283333333300;29421.610
Spradling;Indian;71.792622222222200;25907.280
Spradling;Bowie standpipe;221.359547222222000;24805.730
Jones;Bowie standpipe;257.218188888889000;21876.360
Bowie seb;Bowie standpipe;268.503561111111000;9190.420
Bowie nwb;Bowie standpipe;293.927636111111000;15479.790
Queen;Bowie standpipe;347.612686111111000;6702.740
Bowie standpipe;Jim Ned;255.697333333333000;21084.500
Queen;Jim Ned;273.493000000000000;21908.700
Blue;Jim Ned;337.187833333333000;22536.800
Indian;Moore;312.518394444444000;22872.930
Spradling;Moore;18.271677777777800;24848.610
Moore;Davis 2;323.431033333333000;16786.560
Spradling;Davis 2;356.605183333333000;37150.890
Indian;Woolly;3.465505555555560;29057.170
Moore;Woolly;54.056225000000000;23022.030
Davis 2;Woolly;89.994827777777800;28639.740
Woolly;Gilbert;306.397488888889000;48537.470
Davis 2;Gilbert;340.315961111111000;30712.420
Woolly;Kyle;1.754691666666670;26828.070
Davis 2;Kyle;47.767002777777800;39895.530
Gilbert;Kyle;93.076508333333300;39939.530
Kyle;Oaks;306.848602777778000;23823.730
Gilbert;Oaks;59.655519444444400;24189.150
Oaks;Comanche;319.780169444444000;45729.530
Gilbert;Comanche;349.697094444444000;47973.460
Kyle;McClenny;343.737083333333000;42637.120
Oaks;McClenny;15.079066666666700;27579.800
Comanche;McClenny;102.892486111111000;37627.410
McClenny;Pilot;346.515958333333000;21884.730
Comanche;Pilot;67.820202777777800;34182.870
Pilot;Lone Mt.;310.129933333333000;16574.520
McClenny;Lone Mt.;330.908761111111000;36571.290
Comanche;Lone Mt.;38.826263888888900;30327.770
Pilot;Young;63.932163888888900;17533.220
Lone Mt.;Young;96.052877777777800;28577.840
McClenny;Gatlin;23.274255555555600;14701.690
Pilot;Gatlin;125.503338888889000;13399.320
Young;Gatlin;197.271675000000000;16225.520
Young;Stephenville nb;268.553377777778000;17925.900
Pilot;Stephenville nb;343.393061111111000;7596.890
Lone Mt.;Stephenville nb;108.024930555556000;11038.910
Young;Alarm;276.129755555556000;7310.380
Gatlin;Alarm;351.462052777778000;16458.030
Pilot;Alarm;44.951625000000000;12005.900
Stephenville nb;Alarm;83.497400000000000;10722.740
Lone Mt.;Alarm;95.971286111111100;21267.540
Young;Stephenville sb;287.989413888889000;18787.450
Alarm;Stephenville sb;295.389355555556000;11729.730
Stephenville nb;Stephenville sb;0.569994444444444;6255.090
Lone Mt.;Stephenville sb;74.960363888888900;10940.580
Young;Gibson;340.428175000000000;29119.050
Pilot;Gibson;9.744691666666670;35671.120
Stephenville nb;Gibson;16.420477777777800;29059.970
Stephenville sb;Gibson;20.660383333333300;23105.960
Lone Mt.;Gibson;37.469330555555600;30806.460
Gibson;Gleason;287.783405555556000;25660.600
Young;Gleason;315.869319444444000;49112.090
Stephenville sb;Gleason;331.094177777778000;33671.600
Lone Mt.;Gleason;350.037141666667000;32827.480
Gibson;Chamliss;346.918186111111000;32669.870
Gleason;Chamliss;35.527980555555500;29421.480
Chamliss;Scoggins;262.890369444444000;23361.100
Gibson;Scoggins;313.401408333333000;42080.680
Gleason;Scoggins;343.895480555556000;21952.590
Chamliss;Brown;358.851869444444000;24168.640
Scoggins;Brown;40.122236111111100;35314.890
Brown;King 2;283.135577777778000;22069.770
Chamliss;King 2;323.013080555556000;36528.770
Scoggins;King 2;2.279133333333330;32092.090
Brown;Franklin;343.187027777778000;22198.660
King 2;Franklin;42.990305555555600;22151.670
Franklin;Gilmore;322.059108333333000;18437.680
King 2;Gilmore;7.022483333333330;30992.830
Brown;Flat Top;20.780091666666700;34886.970
Franklin;Flat Top;58.872322222222200;21968.090
Gilmore;Flat Top;96.092330555555500;30309.180
Flat Top;Bachelor;318.850622222222000;22051.430
Franklin;Bachelor;8.783286111111110;28318.890
Gilmore;Bachelor;49.412330555555600;20640.940
Flat Top;Lampasas neb;310.338147222222000;14172.750
Gilmore;Lampasas neb;72.814233333333300;20266.020
Bachelor;Lampasas neb;153.562438888889000;8304.180
Flat Top;Lampasas swb;332.285175000000000;15880.020
Franklin;Lampasas swb;24.232061111111100;27884.540
Lampasas neb;Lampasas swb;35.040475000000000;5961.171
Gilmore;Lampasas swb;64.518691666666700;25248.790
Bachelor;Lampasas swb;109.745300000000000;7566.420
Flat Top;May;356.667522222222000;30973.560
Lampasas swb;May;18.364100000000000;17763.780
Bachelor;May;41.676100000000000;19144.260
May;Gabriel;289.859458333333000;33741.120
Bachelor;Gabriel;323.642244444444000;32035.580
Gilmore;Gabriel;355.225919444444000;39393.100
May;Buzzard;330.063916666667000;27694.730
Gabriel;Buzzard;55.182516666666700;21865.310
May;Post;5.977433333333330;12667.900
Buzzard;Post;127.054625000000000;18952.320
Buzzard;Travis;329.001477777778000;17129.380
Gabriel;Travis;18.610747222222200;28681.800
Post;Shovel;0.656883333333333;34359.210
Buzzard;Shovel;34.165533333333300;27720.180
Travis;Shovel;71.350891666666700;25747.730
Shovel;Shingle;316.262250000000000;21182.440
Travis;Shingle;22.546000000000000;25521.380
Shingle;Barton;269.608388888889000;24648.700
Shovel;Barton;291.025258333333000;42095.170
Travis;Barton;327.604880555556000;27741.760
Shingle;Cedar 2;312.788575000000000;18599.900
Barton;Cedar 2;40.792516666666700;16878.570
Shingle;Loneman;358.302269444444000;25169.130
Cedar 2;Loneman;45.929425000000000;17981.880
Loneman;Carpenter;264.201577777778000;19106.870
Cedar 2;Carpenter;330.112558333333000;12224.990
Barton;Carpenter;11.943111111111100;23901.070
Loneman;Krueger;318.916377777778000;16857.850
Carpenter;Krueger;28.549113888888900;16647.470
Loneman;Hugo 2;19.205486111111100;16049.750
Carpenter;Hugo 2;54.972872222222200;29696.890
Krueger;Hugo 2;81.539697222222200;16540.400
Hugo 2;Gus;341.475083333333000;14846.520
Krueger;Gus;35.228283333333300;20220.970
Gus;Tieken;318.573347222222000;14057.910
Krueger;Tieken;5.011505555555560;27172.000
Gus;Mission Hill;31.960080555555600;12842.230
Tieken;Mission Hill;88.784822222222200;16103.230
Hugo 2;Beer;21.919388888888900;18484.400
Gus;Beer;75.217325000000000;12016.270
Mission Hill;Beer;148.343888888889000;9194.680
Mission Hill;Seguin wb;302.812375000000000;12294.200
Beer;Seguin wb;313.681616666667000;20968.900
Gus;Seguin wb;348.633402777778000;17915.340
Tieken;Seguin wb;39.456052777777800;9089.960
Seguin wb;Seguin eb;248.119211111111000;6794.590
Mission Hill;Seguin eb;283.923497222222000;17139.010
Beer;Seguin eb;299.086808333333000;24564.080
Gus;Seguin eb;326.800061111111000;17961.760
Tieken;Seguin eb;353.268852777778000;4520.700
Mission Hill;Mott;303.694994444444000;23234.200
Seguin wb;Mott;304.739438888889000;10943.100
Seguin eb;Mott;342.991980555556000;9170.660
Tieken;Mott;346.379291666667000;13642.660
Mission Hill;Harndon;345.300377777778000;19455.370
Seguin wb;Harndon;23.987477777777800;13300.180
Tieken;Harndon;30.276427777777800;22194.440
Seguin eb;Harndon;38.609072222222200;18782.560
Mott;Harndon;67.711911111111100;15567.300
Harndon;Central;288.361519444444000;7873.710
Seguin wb;Central;351.970188888889000;14780.330
Seguin eb;Central;13.906797222222200;17683.550
Mott;Central;39.561361111111100;10887.950
Central;Thomas 2;317.516380555556000;14189.200
Mott;Thomas 2;352.027050000000000;19048.130
Harndon;Lavernia;5.168538888888890;25643.720
Central;Lavernia;23.027272222222200;25048.570
Thomas 2;Lavernia;57.043927777777800;23110.740
Lavernia;Stockdale;291.098458333333000;21283.820
Thomas 2;Stockdale;358.722400000000000;20272.650
Lavernia;Serita;349.735630555556000;14502.130
Thomas 2;Serita;32.086672222222200;31686.920
Stockdale;Serita;69.163408333333300;18493.890
Serita;Karnes;330.554697222222000;39218.720
Stockdale;Karnes;357.269766666667000;40806.410
Karnes;Ruckman;226.026847222222000;23877.400
Serita;Ruckman;295.712602777778000;40439.880
Stockdale;Ruckman;321.656702777778000;30827.810
Karnes;Choate;313.668083333333000;25772.850
Ruckman;Choate;357.654555555556000;34405.110
Karnes;Bryde;350.559025000000000;14475.640
Ruckman;Bryde;25.722313888888900;34227.770
Choate;Bryde;102.287522222222000;16643.990
Bryde;Pettus;317.198700000000000;14391.910
Choate;Pettus;42.746988888888900;9574.440
Bryde;Borroum;3.589702777777780;14068.590
Pettus;Borroum;71.960822222222200;11213.660
Borroum;Wiess;292.856325000000000;17339.220
Pettus;Wiess;332.553197222222000;11518.520
Choate;Wiess;3.962386111111110;17297.350
Borroum;Fleming;4.479180555555560;18090.630
Wiess;Fleming;57.062141666666700;20739.630
Fleming;Beeville;271.296838888889000;13599.710
Borroum;Beeville;326.410513888889000;22021.920
Wiess;Beeville;18.176727777777800;12214.150
Fleming;Miller 2;329.114716666667000;20300.110
Beeville;Miller 2;10.578747222222200;17405.850
Miller 2;O_Neill;251.506241666667000;10621.980
Fleming;O_Neill;304.424419444444000;24841.340
Beeville;O_Neill;333.411044444444000;15368.810
Miller 2;Skelly;357.718191666667000;10290.210
O_Neill;Skelly;35.343219444444400;16725.650
Skelly;Welder;284.206491666667000;14916.350
Miller 2;Welder;313.155741666667000;20383.910
O_Neill;Welder;344.562055555556000;17963.780
Skelly;Mathis;10.796461111111100;13044.440
Welder;Mathis;61.635316666666700;19222.580
Mathis;Nolan;313.707830555556000;13970.550
Skelly;Nolan;341.189913888889000;23736.700
Welder;Nolan;19.964577777777800;20002.020
Mathis;Elliff;354.925288888889000;28756.300
Nolan;Elliff;21.743427777777800;20437.940
Mathis;Reynolds;33.702980555555600;21738.460
Nolan;Reynolds;69.218613888888900;23711.010
Elliff;Reynolds;125.875469444444000;18022.860
Reynolds;Alice;30.804519444444400;24209.530
Elliff;Alice;69.291436111111100;28893.650
Alice;Wood;276.789916666667000;13417.680
Reynolds;Wood;357.637227777778000;22413.090
Elliff;Wood;49.195561111111100;18108.140
Alice;Alice eb;319.439561111111000;14289.740
Wood;Alice eb;23.568152777777800;10108.630
Alice;Alice wb;347.980216666667000;11141.990
Wood;Alice wb;49.823727777777800;14414.330
Alice eb;Alice wb;89.702644444444400;6971.708
Elliff;Rogers 2;288.390441666667000;18890.670
Nolan;Rogers 2;337.471975000000000;27016.430
Rogers 2;Kaleta;212.406133333333000;15910.120
Elliff;Kaleta;254.188697222222000;27471.900
Nolan;Kaleta;301.398363888889000;22102.490
Alice wb;King;313.011455555556000;14983.480
Wood;King;0.195105555555556;19530.200
King;Bishop;262.944775000000000;16835.570
Alice wb;Bishop;286.393411111111000;28834.640
Wood;Bishop;316.378480555556000;24122.080
King;Ricardo;359.913702777778000;16571.000
Bishop;Ricardo;41.909102777777800;25014.640
Ricardo;Kleberg;267.205880555556000;13135.620
King;Kleberg;320.472588888889000;20653.680
Bishop;Kleberg;11.276105555555600;18347.730
Ricardo;Riviera;335.472861111111000;13161.370
Kleberg;Riviera;31.317627777777800;14755.860
Riviera;Robbins 2;264.663558333333000;14576.630
Ricardo;Robbins 2;297.977513888889000;22620.030
Kleberg;Robbins 2;328.704625000000000;13176.390
Riviera;Roza;350.197316666667000;13649.910
Robbins 2;Roza;39.530547222222200;19178.370
Roza;Sarita;278.441405555556000;12929.570
Riviera;Sarita;315.437133333333000;21539.160
Robbins 2;Sarita;358.008408333333000;16712.700
Roza;Turcotte;356.503680555556000;15197.040
Sarita;Turcotte;41.852408333333300;17799.880
Turcotte;Kenedy;281.501469444444000;9898.620
Roza;Kenedy;328.203702777778000;20168.490
Sarita;Kenedy;8.133772222222220;15396.350
Turcotte;Katherine;4.067702777777780;15184.340
Kenedy;Katherine;39.332627777777800;17019.220
Katherine;Armstrong;270.121608333333000;11042.230
Turcotte;Armstrong;326.700050000000000;18150.650
Kenedy;Armstrong;358.892863888889000;13199.400
Katherine;Vinson;5.799847222222220;15848.270
Armstrong;Vinson;38.818069444444400;20192.270
Vinson;Norias;278.732375000000000;11293.210
Katherine;Norias;331.328083333333000;19926.420
Armstrong;Norias;4.900727777777780;17522.380
Vinson;Stillman;7.461844444444450;15744.800
Norias;Stillman;43.592277777777800;19171.590
Stillman;Yturria;271.451033333333000;14475.790
Vinson;Yturria;322.131188888889000;20243.180
Norias;Yturria;354.986669444444000;14321.700
Stillman;Brenner;347.353775000000000;15444.180
Yturria;Brenner;37.091058333333300;18416.380
Brenner;Raymond;268.897558333333000;12663.430
Stillman;Raymond;312.736905555556000;21841.690
Yturria;Raymond;353.862352777778000;14541.040
Brenner;Hidalgo;358.513644444444000;16275.310
Raymond;Hidalgo;36.600447222222200;20554.450
Hidalgo;Sebastian;269.788547222222000;9140.810
Brenner;Sebastian;329.501788888889000;18842.780
Raymond;Sebastian;10.703955555555600;16768.120
Hidalgo;Mercedes;1.943716666666670;14052.720
Sebastian;Mercedes;34.378800000000000;17049.770
Mercedes;Harlingen;281.727169444444000;11500.380
Hidalgo;Harlingen;326.645513888889000;19613.080
Sebastian;Harlingen;354.325677777778000;16498.240
Mercedes;Maria;359.722802777778000;13396.460
Harlingen;Maria;45.401552777777800;15736.490
Maria;Mitla;267.710008333333000;11622.390
Mercedes;Mitla;317.916783333333000;17424.300
Harlingen;Mitla;357.792366666667000;10602.580
Mercedes;Donna;74.442250000000000;18605.720
Maria;Donna;115.046594444444000;19855.970
Donna;Rio;314.087658333333000;13955.840
Mercedes;Rio;28.271658333333300;16706.890
Maria;Rio;80.621997222222200;8086.150
Donna;Tenacitas;357.863244444444000;19060.000
Rio;Tenacitas;44.972291666666700;13187.790
Donna;Colombres;16.908877777777800;19992.540
Rio;Colombres;59.307011111111100;18427.640
Tenacitas;Colombres;89.287616666666700;6525.990
Mitla;Benito;276.425941666667000;12444.820
Harlingen;Benito;313.177344444444000;17518.400
Benito;Cowgill;198.288997222222000;11885.720
Mitla;Cowgill;238.399941666667000;18886.080
Harlingen;Cowgill;272.423675000000000;16508.650
Benito;Olmito;285.349791666667000;10206.900
Cowgill;Olmito;336.409258333333000;15264.650
Olmito;Resaca;209.555125000000000;11899.210
Benito;Resaca;244.017936111111000;17470.060
Cowgill;Resaca;286.888886111111000;12513.180
Olmito;Arista;287.633658333333000;17839.350
Resaca;Arista;324.782516666667000;19290.780
Arista;Point Isabel wb;198.241577777778000;11864.190
Olmito;Point Isabel wb;254.171441666667000;21516.080
Resaca;Point Isabel wb;286.841630555556000;15493.320
Arista;Point Isabel sb;234.217950000000000;10955.330
Point Isabel wb;Point Isabel sb;313.239275000000000;7099.960
Point Isabel sb;Point Isabel eb;219.772311111111000;2509.290
Arista;Point Isabel eb;231.533280555556000;13399.560
Point Isabel wb;Point Isabel eb;293.413827777778000;7384.920
Arista;Fronton;241.378197222222000;17221.800
Point Isabel sb;Fronton;253.549863888889000;6497.030
Point Isabel eb;Fronton;271.106638888889000;4626.650
Point Isabel wb;Fronton;284.841211111111000;11796.200
Fronton;Cameron;134.175983333333000;12327.430
Point Isabel eb;Cameron;153.599677777778000;9487.520
Point Isabel sb;Cameron;165.923680555556000;10748.920
Arista;Cameron;200.421116666667000;17958.630
Point Isabel wb;Cameron;204.665683333333000;6119.690
Fronton;Pool;215.773538888889000;7394.820
Cameron;Pool;281.095308333333000;13416.690
Pool;Fox;117.763480555556000;14953.970
Fronton;Fox;145.488208333333000;15729.400
Cameron;Fox;179.035213888889000;4371.200
Pool;Singer;169.779486111111000;9169.830
Cameron;Singer;240.811272222222000;13206.710
Fox;Singer;259.883800000000000;11786.530
Singer;Black Hill;171.454027777778000;6224.260
Fox;Black Hill;232.381863888889000;13474.160
Black Hill;Armadillo;97.381566666666700;9253.310
Singer;Armadillo;126.020338888889000;12489.340
Fox;Armadillo;189.032638888889000;9523.950
Cameron;Mesena 2;351.526283333333000;7862.400
Fronton;Mesena 2;96.038069444444500;7730.900
Point Isabel eb;Mesena 2;103.250036111111000;3146.200
Point Isabel sb;Mesena 2;151.186975000000000;3023.700
Arista;Mesena 2;219.367319444444000;11711.400
Arista;Point Isabel L.H.;241.538269444444000;17146.410
Mesena 2;Point Isabel L.H.;276.616816666667000;7696.390
Cameron;Point Isabel L.H.;314.537316666667000;12351.080
Fox;Point Isabel L.H.;325.739700000000000;15769.420
Black Hill;Point Isabel L.H.;4.874744444444440;21333.500
Singer;Point Isabel L.H.;10.281650000000000;15347.490
Fronton;Point Isabel L.H.;29.037986111111100;89.380
Point Isabel L.H.;Armadillo 2;161.810916666667000;23621.200
Cameron;Armadillo 2;185.866277777778000;13845.700
Fox;Armadillo 2;188.996694444444000;9519.700
Armadillo 2;Bank;40.341083333333300;7948.400
Fox;Bank;132.446805555556000;4954.400
Cameron;Bank;154.198805555556000;8568.600
Armadillo 2;Hike;89.953722222222200;6220.000
Fox;Hike;153.275000000000000;10520.800
Bank;Hike;169.909805555556000;6147.900
Armadillo 2;Cat 2;140.959472222222000;6993.300
Hike;Cat 2;198.434472222222000;5731.700
Armadillo 2;Green 2;161.243333333333000;13193.200
Cat 2;Green 2;181.299500000000000;7062.700
Hike;Green 2;188.964611111111000;12653.100
Green 2;Water;61.936666666666700;7763.000
Cat 2;Water;117.000138888889000;7508.400
Hike;Water;151.124222222222000;10101.300
Water;Colorado;261.960277777778000;5097.400
Green 2;Colorado;31.497638888888900;3450.200
Cat 2;Colorado;158.261472222222000;4434.400
Green 2;Pelican 2;108.125027777778000;5887.600
Water;Pelican 2;192.857944444444000;5625.400
Green 2;Skin;123.886416666667000;10510.100
Pelican 2;Skin;142.133055555556000;5101.000
Water;Skin;168.820416666667000;9694.900
Green 2;Storm;165.526805555556000;10552.900
Skin;Storm;234.361138888889000;7486.700
Storm;Rifle;97.913833333333300;5795.800
Green 2;Rifle;142.749361111111000;13840.800
Skin;Rifle;183.810611111111000;5169.000
Storm;Sauz;129.990805555556000;9120.200
Rifle;Sauz;166.139916666667000;5214.500
Storm;Windy;169.814027777778000;10944.400
Rifle;Windy;200.856500000000000;10675.100
Sauz;Windy;225.781611111111000;7045.300
Windy;Lomalto;95.749583333333300;6409.100
Rifle;Lomalto;166.358361111111000;10923.900
Sauz;Lomalto;166.552277777778000;5709.500
Windy;Back;158.371250000000000;9885.900
Lomalto;Back;197.701916666667000;8974.100
Back;Portalis 2;59.629305555555600;4846.600
Windy;Portalis 2;130.738583333333000;10328.800
Lomalto;Portalis 2;166.603805555556000;6268.400
Back;Last Resort;127.606638888889000;7461.700
Portalis 2;Last Resort;166.108083333333000;7214.200
Back;Topo;146.742222222222000;11915.500
Portalis 2;Topo;169.248527777778000;12635.300
Last Resort;Topo;173.402194444444000;5446.200
Portalis 2;Sea;186.043972222222000;12100.200
Last Resort;Sea;210.857777777778000;5859.600
Topo;Sea;275.972111111111000;3651.000
Sea;Mosquito 2;135.750250000000000;8043.800
Topo;Mosquito 2;159.765083333333000;5734.200
Sea;Norwest;204.044972222222000;13816.100
Mosquito 2;Norwest;238.600194444444000;13167.600
Norwest;Southeast;78.978361111111100;9190.600
Sea;Southeast;162.653805555556000;11373.400
Mosquito 2;Southeast;203.539555555556000;5557.800
Norwest;Avoca 2;99.602777777777800;9311.900
Southeast;Avoca 2;177.187361111111000;3314.300
Topo;Avoca 2;180.309583333333000;13785.800
Mosquito 2;Avoca 2;193.747638888889000;8653.500
Norwest;Plank;188.504722222222000;5104.500
Avoca 2;Plank;250.579583333333000;10533.000
Plank;Beat;173.753361111111000;3661.200
Norwest;Beat;182.348611111111000;8695.000
Avoca 2;Beat;233.161111111111000;11910.800
Beat;Lopeña;115.033944444444000;10386.300
Plank;Lopeña;129.322166666667000;12679.400
Avoca 2;Lopeña;180.589444444444000;11529.800
Beat;Buoy;177.092361111111000;8946.000
Lopeña;Buoy;243.080000000000000;10041.400
Buoy;Indian 2;96.479388888888900;7927.600
Beat;Indian 2;139.717666666667000;12884.800
Lopeña;Indian 2;191.195611111111000;5540.600
Buoy;Gum;180.864888888889000;6106.500
Lopeña;Gum;220.323444444444000;13971.800
Indian 2;Gum;236.782083333333000;9521.800
Gum;Con;100.390194444444000;7907.200
Buoy;Con;134.421833333333000;10760.800
Indian 2;Con;181.616805555556000;6640.000
Salt;Gap;325.170694444444000;10189.800
Murdock;Gap;6.078416666666670;4539.600
Gum;Gap;183.454444444444000;5893.900
Indian 2;Gap;216.845055555556000;13870.100
Con;Gap;241.239472222222000;9274.000
Salt;Coyote 2;11.578638888888900;7418.900
Murdock;Coyote 2;66.331861111111100;8504.300
Gap;Coyote 2;98.558611111111100;7390.600
Gum;Coyote 2;135.121805555556000;9854.300
Indian 2;Coyote 2;184.725944444444000;12236.300
Con;Coyote 2;188.402527777778000;5617.600
McGloins Bluff;Mustang;344.215861111111000;14895.510
McGloins Bluff;Laguna Madre nb;15.963558333333300;18108.920
Mustang;Laguna Madre nb;71.208133333333300;9541.850
